regime,strategy_name,runs,eligible_runs,median_profit_factor,median_sharpe,median_max_drawdown,median_gross_return,median_total_return,median_cost_drag,total_fees,total_slippage,total_funding,total_execution_risk,total_partial_fill_cost,median_avg_gross_exposure,total_trades,two_leg_runs,spread_runs
bear,Profile Match,176,91,1.8356737180820137,0.6011001839046967,0.03186975455358204,0.0023535914165585536,0.0008114548688984424,0.001967936465799791,0.44875000000000004,0.4308,0.046334940520800276,0.2154,0.007180000000000001,0.8539946226233917,442,176,0
bear,OU Optimal,176,91,1.6833652243982016,0.6593815603822606,0.04041220547132074,0.0038443482565926335,0.0018261892769785293,0.002008501671231011,0.9125000000000001,0.876,0.04773933844900522,0.438,0.014600000000000002,0.9578252032520325,816,176,0
bear,ML Confidence,176,91,1.6205610638278094,0.6584466947361575,0.04041220547132074,0.0038443482565926335,0.0018261892769785293,0.0020084838638240177,0.91,0.8736,0.04770871392810032,0.4368,0.014560000000000002,0.9578252032520325,814,176,0
bear,KMeans Regime Model,176,88,inf,0.27051664601568437,0.03194607667767634,0.0015030985516540918,0.0005179399799709605,0.0013139002471784789,0.115,0.1104,0.04491333801998868,0.0552,0.0018400000000000003,0.9514991181657848,166,176,0
bear,Dynamic Threshold Model,176,86,1.7288257359379409,0.0,0.03751179492660524,0.0,0.0,0.0019578988423660793,0.64375,0.618,0.04720505171870831,0.309,0.010300000000000002,0.9615384615384616,600,176,0
bear,GMM Regime Model,176,84,inf,0.0,0.03194607667767634,0.0,0.0,0.00127943956287635,0.11375,0.1092,0.044601463663135305,0.0546,0.0018200000000000002,0.9245014245014245,164,176,0
bear,HMM Regime Model,176,84,inf,0.0,0.03241725885042891,0.0,0.0,0.0013139002471784789,0.1275,0.12240000000000001,0.045037273134019014,0.061200000000000004,0.00204,0.933982683982684,176,176,0
bear,Tail Event Reversion,176,75,0.7470464515028823,-1.1024661728753515,0.045915960532924766,-0.0009592919718180437,-0.00681552911756772,0.0033396133577278664,1.64125,1.5756,0.04857513546222364,0.7878,0.026260000000000002,0.975,1400,176,0
bear,Copula Divergence Persistence,176,73,0.5168833906790542,-1.6619371094782682,0.04781054601430096,-0.0014748042947915763,-0.007948024696782019,0.003334577569248376,2.0050000000000003,1.9248,0.04868035167230852,0.9624,0.032080000000000004,0.9763993316624895,1692,176,0
bear,Dual Conditional Copula,176,71,0.6197202117424505,-2.0976312141729077,0.04952508466757888,-0.0058347089057383394,-0.012770229054006377,0.0034576788563420724,2.035,1.9536000000000002,0.04863421660964745,0.9768000000000001,0.032560000000000006,0.9754591990364347,1716,176,0
bear,Copula Tail Risk Sizing,176,66,0.563643528594377,-2.524341812291568,0.051016255195301535,-0.006075131305301129,-0.013773752178521725,0.005525203959948433,2.4025000000000003,2.3064,0.04869717077394131,1.1532,0.03844,0.9787234042553191,2010,176,0
bear,Pure Copula,176,66,0.563643528594377,-2.524341812291568,0.051016255195301535,-0.006075131305301129,-0.013773752178521725,0.005525203959948433,2.4025000000000003,2.3064,0.04869717077394131,1.1532,0.03844,0.9787234042553191,2010,176,0
bear,Copula Dislocation Ranking Engine,176,65,0.5550665454378519,-2.6610544305062738,0.05233461834177569,-0.006640958470729763,-0.01382324469127133,0.005723770988111276,2.9475000000000002,2.8296,0.04874847130828024,1.4148,0.04716000000000001,0.9807692307692307,2446,176,0
bear,Pure Copula Portfolio,176,65,0.5550665454378519,-2.6610544305062738,0.05233461834177569,-0.006640958470729763,-0.01382324469127133,0.005723770988111276,2.9475000000000002,2.8296,0.04874847130828024,1.4148,0.04716000000000001,0.9807692307692307,2446,176,0
bear,Copula Risk Filter,176,62,0.8284539126549684,-0.8720823442553536,0.04282779736389025,0.0,-0.006788257268818765,0.0033217967574688534,2.2950000000000004,2.2032000000000003,0.047530969066980774,1.1016000000000001,0.03672,0.9751543209876543,1914,176,0
bear,Weighted Voting Model,176,38,inf,0.0,0.0,0.0,0.0,0.0,0.11875000000000001,0.114,0.004984186273650948,0.057,0.0019000000000000002,0.0,132,176,0
bear,Hurst + Half-Life,176,22,inf,0.0,0.0,0.0,0.0,0.0,0.1325,0.1272,0.038725915882853526,0.0636,0.0021200000000000004,0.0,128,176,0
bear,Hurst Filter,176,22,inf,0.0,0.0,0.0,0.0,0.0,0.1325,0.1272,0.038725915882853526,0.0636,0.0021200000000000004,0.0,128,176,0
bear,Feature Importance Model,176,4,inf,0.0,0.0,0.0,0.0,0.0,0.03375,0.0324,0.030917081992296622,0.0162,0.00054,0.0,36,176,0
bear,Trade Outcome Predictor,176,2,inf,0.0,0.0,0.0,0.0,0.0,0.0037500000000000003,0.0036000000000000003,0.00016914062499999997,0.0018000000000000002,6.000000000000001e-05,0.0,4,176,0
bear,Composite Quant Score,176,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,176,0
bear,Copula + ECM Strategy,176,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,176,0
bear,Copula + Regime Strategy,176,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,176,0
bear,ECM + Copula + ZScore,176,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,176,0
bear,ECM Leadership,176,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,176,0
bear,Leader/Follower Prediction,176,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,176,0
