regime,strategy_name,runs,eligible_runs,median_profit_factor,median_sharpe,median_max_drawdown,median_gross_return,median_total_return,median_cost_drag,total_fees,total_slippage,total_funding,total_execution_risk,total_partial_fill_cost,median_avg_gross_exposure,total_trades,two_leg_runs,spread_runs
bull,Profile Match,4,0,inf,3.5764739154151273,0.07059460046489455,-0.007395308258906441,-0.014403192743111415,0.007007884484204974,0.015,0.0144,0.0007679498860497994,0.0072,0.00024000000000000003,0.9328331716091165,14,4,0
bull,Pure ECM,4,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0
bull,Risk Adjusted Ranking,4,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0
bull,Trade Outcome Predictor,4,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0
bull,Weighted Voting Model,4,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0
bull,ZScore + ECM,4,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0
bull,Meta Model,4,0,0.8070142475792086,-0.9930247101526142,0.0977531880324834,-0.00234808044618251,-0.026376360855041248,0.024028280408858738,0.05,0.048,0.0007715731234787224,0.024,0.0008000000000000001,0.9445009821787802,42,4,0
bull,OU Optimal,4,0,0.7787880548350636,-1.3601610317884405,0.09934931805407776,0.0043280969398890035,-0.022141541261329722,0.026469638201218726,0.055,0.05280000000000001,0.0007726685606381824,0.026400000000000003,0.0008800000000000001,0.9505271815019052,46,4,0
bull,ML Confidence,4,0,0.7581156542547405,-1.580818605599605,0.10011733235916696,0.004902038998853664,-0.021618934433459303,0.026520973432312966,0.055,0.05280000000000001,0.0007723322535887358,0.026400000000000003,0.0008800000000000001,0.9469031784725346,46,4,0
bull,Proprietary Signal Stack,4,0,0.6862759456431606,-1.7400555910203348,0.10166383018062064,-0.034919138207127554,-0.055749576488069275,0.02083043828094172,0.045000000000000005,0.0432,0.0007710409157363094,0.0216,0.0007200000000000002,0.9427851276832414,38,4,0
bull,Half-Life Optimized,4,0,0.6020894779502619,-3.8612536235646586,0.10489294077454357,0.007804399230437575,-0.026700390605163493,0.02473318491262122,0.05,0.04800000000000001,0.0007737827168251563,0.024000000000000004,0.0008000000000000001,0.9565533808250302,42,4,0
bull,Dual Conditional Copula,4,0,0.5892995579796527,-4.2125821845980385,0.10662987510512063,-0.005479437214309324,-0.043826916729580334,0.03834747951527101,0.07750000000000001,0.07440000000000001,0.0007815835845508839,0.037200000000000004,0.0012400000000000002,0.9953464842733061,64,4,0
bull,Copula Divergence Persistence,4,0,0.5533132128490981,-4.699525356747394,0.109070434810211,-0.017944482945158047,-0.057672565679345034,0.03972808273418699,0.0825,0.0792,0.0007815835845508839,0.0396,0.00132,0.9953464842733061,68,4,0
bull,Tail Event Reversion,4,0,0.5406415590515123,-5.460612465716646,0.11052910931600324,-0.017941392153743962,-0.055764617951097606,0.03782322579735364,0.07750000000000001,0.07440000000000001,0.0007815835845508839,0.037200000000000004,0.0012400000000000002,0.9953464842733061,64,4,0
bull,Copula + Regime Strategy,4,0,0.4993357715310273,-7.5816224032332835,0.11956890251707847,-0.013672775383378633,-0.06185919221383396,0.048186416830455325,0.0975,0.0936,0.0007815835845508839,0.0468,0.0015600000000000002,0.9953464842733061,80,4,0
bull,Copula Tail Risk Sizing,4,0,0.4993357715310273,-7.5816224032332835,0.11956890251707847,-0.013672775383378633,-0.06185919221383396,0.048186416830455325,0.0975,0.0936,0.0007815835845508839,0.0468,0.0015600000000000002,0.9953464842733061,80,4,0
bull,Pure Copula,4,0,0.4993357715310273,-7.5816224032332835,0.11956890251707847,-0.013672775383378633,-0.06185919221383396,0.048186416830455325,0.0975,0.0936,0.0007815835845508839,0.0468,0.0015600000000000002,0.9953464842733061,80,4,0
bull,Copula Dislocation Ranking Engine,4,0,0.43173087299593405,-7.122711210687447,0.11908321612050168,-0.03549275096568749,-0.08607052730542775,0.050577776339740255,0.1075,0.1032,0.0007815835845508839,0.0516,0.0017200000000000002,0.9953464842733061,88,4,0
bull,Pure Copula Portfolio,4,0,0.43173087299593405,-7.122711210687447,0.11908321612050168,-0.03549275096568749,-0.08607052730542775,0.050577776339740255,0.1075,0.1032,0.0007815835845508839,0.0516,0.0017200000000000002,0.9953464842733061,88,4,0
bull,Dynamic Threshold Model,4,0,0.30852398269616477,-4.607208405510001,0.1137325614350427,-0.0724183820718291,-0.08655262267894487,0.014134240607115767,0.030000000000000006,0.028800000000000003,0.0007737827168251563,0.014400000000000001,0.00048000000000000007,0.9565533808250302,26,4,0
bull,Classic ZScore Mean Reversion,4,0,0.15863611867633667,-5.765479858897505,0.16043096795474168,-0.13459570699503742,-0.14576531134403714,0.011169604348999718,0.025,0.024,0.0007737827168251563,0.012,0.0004000000000000001,0.9565533808250302,22,4,0
bull,Regime Filtered Stat-Arb,4,0,0.15863611867633667,-5.765479858897505,0.16043096795474168,-0.13459570699503742,-0.14576531134403714,0.011169604348999718,0.025,0.024,0.0007737827168251563,0.012,0.0004000000000000001,0.9565533808250302,22,4,0
bull,ZScore + Copula,4,0,0.15863611867633667,-5.765479858897505,0.16043096795474168,-0.13459570699503742,-0.14576531134403714,0.011169604348999718,0.025,0.024,0.0007737827168251563,0.012,0.0004000000000000001,0.9565533808250302,22,4,0
crisis,Composite Quant Score,2,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0
crisis,Copula + ECM Strategy,2,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0
crisis,Copula + Regime Strategy,2,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0
crisis,Copula Risk Filter,2,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0
crisis,ECM + Copula + ZScore,2,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0
crisis,ECM Leadership,2,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0
crisis,Feature Importance Model,2,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0
crisis,Leader/Follower Prediction,2,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0
crisis,Pair Ranking Strategy,2,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0
crisis,Portfolio Rotation,2,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0
crisis,Pure ECM,2,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0
crisis,Regime Filtered Stat-Arb,2,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0
crisis,Risk Adjusted Ranking,2,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0
crisis,Trade Outcome Predictor,2,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0
crisis,Weighted Voting Model,2,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0
crisis,ZScore + ECM,2,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0
crisis,Hurst + Half-Life,2,0,7.2496090696018864,4.137448658758416,0.1494050644589322,0.3491464456203561,0.32149329678379657,0.02765314883655956,0.01625,0.015600000000000003,0.0013883774192059457,0.007800000000000001,0.00026000000000000003,0.9988525530694206,14,2,0
crisis,Hurst Filter,2,0,7.2496090696018864,4.137448658758416,0.1494050644589322,0.3491464456203561,0.32149329678379657,0.02765314883655956,0.01625,0.015600000000000003,0.0013883774192059457,0.007800000000000001,0.00026000000000000003,0.9988525530694206,14,2,0
crisis,HMM Regime Model,2,0,2.506872326149658,2.9352934757371774,0.09885343928611762,0.25539637523767533,0.21470446991972914,0.0406919053179462,0.026250000000000002,0.025200000000000004,0.0013884851281885826,0.012600000000000002,0.00042,0.9994262765347103,22,2,0
crisis,GMM Regime Model,2,0,2.358986017731869,2.784519327474671,0.11330350055713262,0.24215962685142478,0.20189452287144793,0.040265103979976846,0.026250000000000002,0.025200000000000004,0.0013884851281885826,0.012600000000000002,0.00042,0.9994262765347103,22,2,0
crisis,KMeans Regime Model,2,0,2.3525711261234274,2.671696217097959,0.10698606404617107,0.2322734685819281,0.19233629794028428,0.039937170641643815,0.026250000000000002,0.025200000000000004,0.0013884851281885826,0.012600000000000002,0.00042,0.9994262765347103,22,2,0
